id,latitude,longitude,thumb_original_url,country,sequence,captured_at,lon_bin,lat_bin,cell,land_cover,road_index,drive_side,climate,soil,dist_sea,region,sub-region,city,unique_city,unique_sub-region,unique_region,unique_country,quadtree_10_1000,creator_username,creator_id
190048896188696,41.626286660699,60.293406277583,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_ZRd50IgfdTL0ECIUarGK9JNrqSqsK13K_zYNDOuP8dQ-p3uJdJfz1LpJY8gsuOWeUmkig-SM2-PzQG1dH3ORhW4JDHb5cLxkARzTMBjEAUHfZdJhK-Cyn0LNig_I85cvH3tObkX4L4bFbXZF9COs?ccb=10-5&oh=00_AfDClT_r3vz3C70A5zJdCSCWbbRvaowQJZANtbbw_WwTtw&oe=650F471B&_nc_sid=201bca,UZ,Z58J7aPQTeK1RMaATmo_oA,1534492232691,66,71,"(66, 71)",2,,0,5,9,0.9998785732269472,Xorazm,,Showot,Showot_NaN_Xorazm_UZ,,Xorazm_UZ,UZ,7375,whetto,101603332085984.0
823782911925976,31.188671636328003,27.48236502367141,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8231GWoBr1yNWR8BkM1zrnr2I6fKOKF5Mmz8A5vBMSSoR8lLRZhiN7E4DnxOG8L9G0KQDKU8qSXZLAvW4HiZ1eYbrDcotMhbR3C6zEAwthHCLNVnFSkeSK_nPil0DVjkiANVxCWcauDS6GQ_oUoQ?ccb=10-5&oh=00_AfCPw6LAF0vbx2GxNEpYBtlHm8f6iSrN0KXDi-kqWdsX1g&oe=650F76FD&_nc_sid=201bca,EG,2PwzuLvhERQ8i7AxS1YlFo,1657541821654,56,63,"(56, 63)",6,3.949494839,0,4,9,0.0524671396643142,Muhafazat Matruh,,Mersa Matruh,Mersa Matruh_NaN_Muhafazat Matruh_EG,,Muhafazat Matruh_EG,EG,6388,mohammedramadan,101597282153166.0
592682078620181,-25.512311399999994,32.8792902,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8eb2h2bOUmOJGrA7aQlEumvNCgWC3CXvOOInVvLnULEpfq9oLOPNb9M93gFb3KQE8WbEaWZOFya_-dw43_qyMFfGoCvTOGPY4rgJwrOUuBOXAPkfT_R-NmfawM7czTKlEg7M--RhViOCc__HbQ1Q?ccb=10-5&oh=00_AfA-TuZtFdMPQvCCsCM3SFzbTW2Cj9jwLhiPjaP5aWBcBw&oe=650F7FE2&_nc_sid=201bca,MZ,L486271QRrnmYvyixaNDdg,1637758591024,58,21,"(58, 21)",5,2.473421574,1,3,13,0.03692280475467,Maputo,,Manhica,Manhica_NaN_Maputo_MZ,,Maputo_MZ,MZ,920,mtangune,100538195528193.0
293831088953422,8.3188583513889,99.973713671667,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-NeQlZjdE2cVGDLUmYBCIn5UoWdXiJ2Kw1JsUzYSFpjMCGjIO8eb0Ja7_Kb8LvklRkwVDicwAsFKoLEaZ0i_RJLLOn9Df2qAgZaIEEFWWKOM2wwrfTEJYciHtxZeaxjQK1F4GSqV0CBniB56gZOg?ccb=10-5&oh=00_AfBgP9hjWc-eYO6Gh3iokimJfASgZtqLSnJhjOXJNdGZvQ&oe=650F702D&_nc_sid=201bca,TH,a17z8mck3pozuekwlmtdp3,1613825042000,77,46,"(77, 46)",6,4.260851383,1,2,9,0.2063412750541066,Nakhon Si Thammarat,,Phra Phrom,Phra Phrom_NaN_Nakhon Si Thammarat_TH,,Nakhon Si Thammarat_TH,TH,1823,mishari,102957688610227.0
823258051933623,47.868733283236,-89.893804599249,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9I2pcVy7sWnVaL05vD2gcTkJ1HUwesxU3ztcRUL885CVyqhJZ1wJVrOkP7gQVIMq5A9IDxFLNUYcbi400X0Ra0zngwjl_oSr8LFfn0b-WJ6FllFsONh0yZU6MPO_Pk4RGzPyD7Yx3pxUHKYe3nww?ccb=10-5&oh=00_AfCJhFBh5ZmIA-mrFbcizvR69TwhwZ1735GOOhKIgsD1rw&oe=650F3481&_nc_sid=201bca,US,rus7j0elgp8gj5fdgp791d,1531520151252,24,76,"(24, 76)",4,5.733500481,0,26,7,0.9999996153422672,Minnesota,Cook County,Grand Marais,Grand Marais_Cook County_Minnesota_US,Cook County_Minnesota_US,Minnesota_US,US,5324,lvl5,104408981801642.0
3026113977681034,-17.621705606804486,35.69868223624191,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9dZ9Euo7Edt6ZKKSKtlMYJCKO3ggDSY_lMj7HahXNoOaFqvr0kAHpJ9IxORQ2zIRA6499mi0cK03FETNuJWCQLG547wJTWFA45Mk5yN4bRw0NlModu_haU1WmbTzo_iIRviAtLN3qZS50XK77RH5s?ccb=10-5&oh=00_AfBYoLuu2TvBpdGcsmq9MjqByXv6EMo8xPrAybaKLx1WGw&oe=650F759D&_nc_sid=201bca,MW,cto62anNzfGiV3qQbKyjOB,1641471043274,59,27,"(59, 27)",2,2.833132267,1,3,10,0.8250479401670293,Southern Region,Nsanje District,Nsanje,Nsanje_Nsanje District_Southern Region_MW,Nsanje District_Southern Region_MW,Southern Region_MW,MW,1435,jbonde30,101277302120224.0
815730636044652,52.83232827904,-110.05328281091,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-25t83twF9hoST538-UFi4RjRfCaLoDgSQstuyv7_XVu8Ly-geR2u3k_u3e93HDwteVQrIwYrwdgKaWspSsbvPH0wIt_phLoPwW8t7kBgd_okednTV7n3VGepvSzkVk5oLmZoZ-QAeX8NhLAw4mw?ccb=10-5&oh=00_AfDLwIqd9X4_Ya4sJ5cw94VAB2tB4VeejctCDbZxBerQPQ&oe=650F479F&_nc_sid=201bca,CA,mo8lt47lio56ez8bp4k91w,1563916269386,18,79,"(18, 79)",2,5.379202843,0,26,9,0.9999999986792856,Saskatchewan,,Lloydminster,Lloydminster_NaN_Saskatchewan_CA,,Saskatchewan_CA,CA,5341,christopherius,102533251991059.0
309907824065125,40.808691502678,-7.2921729286561,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_e1wStNxhdK7wm6Nd_zn-ev8RvclAi9um-_dejipKzWyQb11aHFsTn68wBdNri1-zmr5MB5r2wTzdiubUwQ7WXdfi9BoLi-St77P6MLue96UfZL5ZGEgomrUAjEFnLjmHUpOFNjNlp9mUqdQg63A?ccb=10-5&oh=00_AfCWW0LS1tS44Vw79o9HlRe7PzwbFOdwwBdSaxdFPbfZCQ&oe=650F53A9&_nc_sid=201bca,PT,XwqeHTakQVC4G4Dr0ae19Q,1554748232772,47,70,"(47, 70)",2,6.01683569,0,8,11,0.8343554367610191,Guarda,Trancoso,Trancoso,Trancoso_Trancoso_Guarda_PT,Trancoso_Guarda_PT,Guarda_PT,PT,4853,ptmap,108555391379476.0
505265387295850,53.189396999719,39.741847001201,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An94wstiKiY3YyV5YEc-6uoF_lwfLL7sqvhTVCBcteKEB09cFLpgHTXJMLhCt6071pYvkbYiFlnKf75lIM5v6Zqk0Rg9UbPB6LuxcPOVY-_Q8sdnkvhvOd0nXT6muQ-mfSV7vyOm4o3k25sT7zRbS78?ccb=10-5&oh=00_AfBxO8AlrQSivBNkBbmBA1vIQTT_TTnS-w3dLruM3R3XQQ&oe=650F1276&_nc_sid=201bca,RU,93h8i49sgulfbpjx282kp2,1434200695000,60,80,"(60, 80)",2,2.896594048,0,26,3,0.9999872236169528,Lipetsk,,Chaplygin,Chaplygin_NaN_Lipetsk_RU,,Lipetsk_RU,RU,10056,daf,102475998663861.0
4171232446267699,-23.009658708754,-67.761237888585,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9ycZP5AjdtIl_GEv5q5_xs8AaGUrJ7n2v6kHXFoqhf-331Fc1MUjtOn3xyJAYqYj3bmjcKgyv3iwOcYsXqjB6F8IWv7l8B-ad87qp46hVypu_jKu9gd3S06Lcs0Y1IZ_hAelB255-GhVgkoYqAssI?ccb=10-5&oh=00_AfDKnamD2hElsEe1LxmPijfYLEoF3z5gfhXs5Ajti7_yTg&oe=650EF15D&_nc_sid=201bca,CL,RZn3PjVjkjp70YNvvjEhMg,1442411925457,30,23,"(30, 23)",9,5.208479881,0,5,9,0.9980310729863776,Antofagasta,Provincia de El Loa,San Pedro de Atacama,San Pedro de Atacama_Provincia de El Loa_Antofagasta_CL,Provincia de El Loa_Antofagasta_CL,Antofagasta_CL,CL,129,mapanauta,105409335027684.0
1394230914288910,-3.2016557579538,35.589321840498,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9V0X2hXzlB-_731O3AF7Q1gEoR90quwv44SA74zUQ3eFjCsX-WOM7LcOpTFAnBckhBi22spd5HJzx8e2K4Bn2SepKXCmRZGwW8c1PpoEH4CLvU79ZigA8ggXDhyQ0gE0I8q5kVj0ELgMDbSrqbzQ?ccb=10-5&oh=00_AfDiCOO013wwxKEUWVwDaQkJK6iu_HQTW2-xlgCLmyKNHA&oe=650F3782&_nc_sid=201bca,TZ,lgg8zopxbqk5oykilo26qx,1530360044000,59,38,"(59, 38)",5,3.48600626,0,12,11,0.9998568464084002,Arusha,,Ngorongoro,Ngorongoro_NaN_Arusha_TZ,,Arusha_TZ,TZ,1533,rkiselev,106401148263914.0
199126398723409,37.717350001733,-118.43227181127,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8uVPdfvS-GsVv99SIOHtKt05is2oB7JhyV8suZ3zYBho5-Rjgio0hxsiHT2comyHeBqHVELBhAB9ZAj2P6XShiNhX96ooSY0NqdJB-F8_WxDNWu7_s-NfOjomG0-PRc4fflwHAr1aSAuVSP_PcDw?ccb=10-5&oh=00_AfCXThygAz1KogMzfg9EqLThbM8IDRzgjCqK4GDSXiyjhQ&oe=650F1B6C&_nc_sid=201bca,US,x7o0kp12tuzivlw4bm84vx,1540680809047,16,68,"(16, 68)",5,5.733500481,0,5,9,0.9924305877593104,California,Inyo County,Dixon Lane-Meadow Creek,Dixon Lane-Meadow Creek_Inyo County_California_US,Inyo County_California_US,California_US,US,2617,lvl5,104408981801642.0
490323305651059,46.920119522684,-104.18946565216,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9aTOoYDOIuZadYiyjFPasFxIOzUIxjwtC5BXk3d-adLfkLlflL_GgUj5l3Gcqld1x8trITnW96fB5H6wCHsHz7Grn9d1Vn6UnVBrxMw5qGBaFRJqeVgQf6YjuypBhf1JYk6ofdKJf2QlMpm1AiKg?ccb=10-5&oh=00_AfBoIvV9Q6i0qFVxLeaQfENEciI4EdyxOsBK51QL8walGg&oe=650F5CB0&_nc_sid=201bca,US,ig4qtogm11km6y8iix9wja,1565619751000,20,75,"(20, 75)",3,5.733500481,0,7,9,0.9999999999935536,Montana,Wibaux County,Wibaux,Wibaux_Wibaux County_Montana_US,Wibaux County_Montana_US,Montana_US,US,5282,rps333,103097205262536.0
5738276849588715,47.82633352220083,-113.82951753685576,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9XsIMrSO0Ipus-fcDSFMVB4uTdR1PuwupLqG3TPTTpmA2P0UQ2qvSNt08TEXEgfdyuECUvTO0sswTmJeCm1Rv2wRyUeZVzHrxTXmtMOnd7M6sV7E6PjviwlmcRKtPKL8wLrgLOP_u7u0Wn5iwtR8w?ccb=10-5&oh=00_AfCDOqtlYQy5-2ejl31DNTW4qilWYSRWc_FjvC48c-0fyQ&oe=650F4E3A&_nc_sid=201bca,US,7ij45yYhQGEX2RabOmzdgK,1602237892600,17,76,"(17, 76)",4,5.733500481,0,26,9,0.9999974337403998,Montana,Flathead County,Bigfork,Bigfork_Flathead County_Montana_US,Flathead County_Montana_US,Montana_US,US,5221,networklanman,105986451641170.0
503207814196430,63.065794416683,137.79119450206,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-l-ygronMwAXMBFYC5ooWNf7pigImMyGd-pfDjIdQDLMiWlwnSXKjDacIZbVsAJS28Wl2JXU_bjOF0ZrOVemaWoNHbZ4loBTRrcCvnaL7LH-NF0rjF4cscaZYoc8wuMZDELkfvqJIEqto3jlkKGA?ccb=10-5&oh=00_AfBKIh4aH6kOGZ_0hz3CZdglELVsJUYSbQ17w7-Kgl1wpA&oe=650F0632&_nc_sid=201bca,RU,WLGYOZHB1uYs1-oK_kYa3Q,1435390530000,87,87,"(87, 87)",4,2.896594048,0,23,11,0.9997892782308068,Sakha,,Nezhdaninskoe,Nezhdaninskoe_NaN_Sakha_RU,,Sakha_RU,RU,0,iovan,101605108752094.0
380964136502521,7.1057368539999,36.687012558422,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9shzV78xBBOcgeLhMHXIwSAiGJun7c933VB4B_pz12Apwp--zhch4q_Mdyc7A3wzWBUyJTQy5ksjdE1BL5upOhuHVwXC_oMeeT67GL9ux0AoeqgJFjwru_-Yjqtiz4CCh011j8qsnxbu6ksrXMDro?ccb=10-5&oh=00_AfAvirnJcobNNbzkdr8UZZ1CV7AG7WOoZpS3b98OwiEqDQ&oe=650F5FAE&_nc_sid=201bca,ET,g5j3uv1rzpzyvralhasuep,1602320628761,59,45,"(59, 45)",3,3.270518541,0,9,5,0.9999998398398968,"Southern Nations, Nationalities, and People's Region",,Bonga,"Bonga_NaN_Southern Nations, Nationalities, and People's Region_ET",,"Southern Nations, Nationalities, and People's Region_ET",ET,1607,kidusyared,107269994843521.0
755518145161755,51.102736808799,114.54061065451,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9qJb_rcUFU3uCCSewPLJ57f7XD3dXyZ2L9wyWSRdqwbo03N-iKYSFUkJUWcGRpqBOsLMxVbCZ-jygabpnGws_lE6wGsC6-7OuwwxQDe0o3yudsQVnuTO4wPR08gmtDknFOqkXHj6KkfNtViQ32IA?ccb=10-5&oh=00_AfDF-4WN983rAZRcg0finCrWB8fjQCJulAuCZXGBwhkdnA&oe=650F104A&_nc_sid=201bca,RU,SwPh15GXzJ4FbDhzggU_qA,1426413621000,81,78,"(81, 78)",2,2.896594048,0,23,9,0.9867834956564128,Transbaikal Territory,,Aginskoye,Aginskoye_NaN_Transbaikal Territory_RU,,Transbaikal Territory_RU,RU,11387,trolleway,110763197816255.0
5986275434776784,38.81281017147296,37.9265682494669,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9OUoBqJq9pa9aYozC8wSLgklvZrfmzkrToRE_ZjWv78DCXCIXpGGKzrYq3mObx1pm7u3vuY5H0LZ-YSJeR3dILpqANRRGNrxoYQY-31s4uUXHuTAiz00Mxh9R62TrSuG5QsyNfQIKvP2PwoN2cRQ?ccb=10-5&oh=00_AfDs02WDlO0vBfS-iyCKEt3ddGzWBrnds0oBEwqWRxCfOQ&oe=650F8429&_nc_sid=201bca,TR,CKr1djAIVXTx9w85B4fnZm,1621517663496,59,69,"(59, 69)",8,5.040189266,0,7,9,0.9810814368051352,Malatya,,Hekimhan,Hekimhan_NaN_Malatya_TR,,Malatya_TR,TR,7114,12volt,105327185040754.0
579681536328368,-11.502313694484,-76.593020151846,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9Ua82aJHXqCjsDVxDqGmY2EyxtLAodYisPlQ3SIuKERhPlXXqSe4kefQN8Mitl74UZQz7UoKuZdtUXisOojfPqqLv74GvJ06cbkxD5wzZ-cBD9ONLA8R9x5qGHjm95CoA0GzFmczaP3RWffM4d0gU?ccb=10-5&oh=00_AfANsH_uO6_J4h6ZzwglY_zMDOFpZ7PqFuAh8lMoGSNNUg&oe=650F49B7&_nc_sid=201bca,PE,2e1dd33e-68af-4e28-9fc2-0ab629f7aafc,1526998305224,27,32,"(27, 32)",5,3.046864986,0,29,11,0.6795917979304258,Lima,Provincia de Canta,Canta,Canta_Provincia de Canta_Lima_PE,Provincia de Canta_Lima_PE,Lima_PE,PE,497,kevindan,106407294930637.0
548820417015677,69.35635612112284,24.02559629225689,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_04f0WNgFEiq33iuJvWPWWSyu2KCDz-pMcHnDcAPW8SP0tZxi3WLx9M9EvWldpspw3zFsjChgGPv7_N33BOsyLta-bj2y2w2mXgwCOvoAq4a1kReNduqy_OjtGmYJ2jzO6N0U0n3uY-JCLA3Chmg?ccb=10-5&oh=00_AfCJ6Eyq4Gn4iQr8QRYhrXfg6EWQkp0OvvwJE-ZCjsrqMQ&oe=650F82D7&_nc_sid=201bca,NO,7s13BrDWuxhLb6RJjlAfYI,1630147438133,55,92,"(55, 92)",4,4.262337685,0,27,12,0.5369788678629687,Finnmark Fylke,Alta,Alta,Alta_Alta_Finnmark Fylke_NO,Alta_Finnmark Fylke_NO,Finnmark Fylke_NO,NO,11359,catoandersen,104269505148665.0
108873344945128,49.380757422765335,-102.67930036491192,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An97LcOTSor3MpVptDYmJR3SFRlKdqFqOOPj-llB3ancd-aQWJgpw-6qFTdY6wXGtT-MDmvGpcELYsh0YXZxGqZK8csnRghJuHhyOw0zB05SYo_qdWdTZLG0hIW1EutoPlgkIOXzb7zQQJ-xFf2O3g?ccb=10-5&oh=00_AfCEzkjxQcGRzj_kkQOsRJRyxfnGxf39mcMTxp4pCoR2Xg&oe=650F5E2E&_nc_sid=201bca,CA,8C0wMFDJiusBNvtlShxIA6,1638986751541,20,77,"(20, 77)",2,5.379202843,0,26,9,0.999999998561508,Saskatchewan,,Estevan,Estevan_NaN_Saskatchewan_CA,,Saskatchewan_CA,CA,5284,walker2020,101453472101961.0
483743099745075,63.201293726381,29.327396789912,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8C5JZQcwu8UatZT4ZFpj-oSlEjbphiRHD2SEsDM5E_XvXMikonKdyxob7KaiH-qsVwipP1pXngU5yBHcr3pS93QmYqHFWmwULcDAX8Ho7t4HkrSgRMSVoBTD0UIHb1FfNAqrSblfoIr45KgDZyng?ccb=10-5&oh=00_AfBZchCULULCjCoiOAXmnZi37kAaMmS7gMfS79TCNqPx1Q&oe=650F3D4E&_nc_sid=201bca,FI,K2QyL-tp8p-emnvu0qX75A,1532078402000,57,87,"(57, 87)",4,5.422831059,0,27,12,0.9751978275920586,North Karelia,Joensuu,Juuka,Juuka_Joensuu_North Karelia_FI,Joensuu_North Karelia_FI,North Karelia_FI,FI,11328,kino,104280895147268.0
547665246397435,17.085057577400846,121.61674802273696,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8Rkb64CuH8XDXXnDqAM_MIB5zuhqBYVnG_ZPF2WFVMphcDYz00fm1Ud5-4Ao5JikVbSFlXhg-9T0bcWi5x6a-pdB076OMEQ5HlPnjSNieYsFKRVj-lWbAoZ14IhLpu54WxybI_beam7Dy9FdJb8Q?ccb=10-5&oh=00_AfDHx-VCr0u5yL4hfxolGNzNpz-HVT_A8zaC5vDXOKqhfg&oe=650F8CF4&_nc_sid=201bca,PH,mwm54oy7y2qiyfmz6c49ls,1618443354256,83,53,"(83, 53)",2,3.099615335,0,2,9,0.6467647340993211,Cagayan Valley,Province of Isabela,Sandiat Centro,Sandiat Centro_Province of Isabela_Cagayan Valley_PH,Province of Isabela_Cagayan Valley_PH,Cagayan Valley_PH,PH,7630,mdgabriel,104055758503601.0
530282628350990,44.386763581297,-71.2288977494,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_CwTMvINMYQA1mc2M0ahQkv2CkUyjvd7VURXIVjKg5ExcMrVGCNbl_dg11V8lOGFxept1IarmLZB0Gw4Gg865EMrnjpnQMRhug2Bt5JPKNw2N7GJne0AgHzRrPUfeOV9INykeCifUajF240SgOJw?ccb=10-5&oh=00_AfA0G7oOfl4zxmHb3R7KoZrnCv5YW_uVGPzEYAzVQy19Zg&oe=650F2389&_nc_sid=201bca,US,ebblrz6494c6mum1ck9zjp,1532457940863,29,73,"(29, 73)",4,5.733500481,0,26,12,0.8003620520536333,New Hampshire,Coos County,Gorham,Gorham_Coos County_New Hampshire_US,Coos County_New Hampshire_US,New Hampshire_US,US,4614,lvl5,104408981801642.0
380916163077065,24.16858266787,82.648680045897,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An85TMmDEksCD6DHVxF1rEzXzPV7xjmzVnQingLfOdFjtIxo9qTWRLbpfLrh87CwyXeuGD551sY5TXuf10MOyclQOyAyxm739nnss-OHDC6Aj5AWdcECgoCGRwK8CrQoZQSbg4itL_CD3b7gsZkJfQI?ccb=10-5&oh=00_AfCR_v-OkIP_4W28w3n7ycYCk-TRO-zItrIRzdcRCIM6mg&oe=650EEDCF&_nc_sid=201bca,IN,pyIYewjk8DLFMKJUQvCDXg,1471971267835,72,58,"(72, 58)",1,4.311433792,1,11,11,0.9999474019449976,Madhya Pradesh,Singrauli,Singrauli,Singrauli_Singrauli_Madhya Pradesh_IN,Singrauli_Madhya Pradesh_IN,Madhya Pradesh_IN,IN,6165,roadroid,111336221091714.0
140131728053248,-21.860858350534,166.04071762276,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-Slmtz39q4dcl7MDVhiJmj36-J7YVrIieaCNRJPpkJOswykMmlb-H4vbPwcuV_ErtJ5rp2njauAfUbd-mzE_1eoinCCRTEz_nt-ucsSSa-g1WW2IWL9pCcc1sTtXrB22pdSY5Bd6wfyXvC-w5x4Q?ccb=10-5&oh=00_AfBJfZIyFBh4PaM9etQgz-h9CERDRVxb250oqjWv0OYw1g&oe=650F701D&_nc_sid=201bca,NC,8yrx5zuqkqbc3hx4i64c3p,1566610708768,95,24,"(95, 24)",5,,0,2,10,0.0641967376924143,South Province,Bouloupari,Bouloupari,Bouloupari_Bouloupari_South Province_NC,Bouloupari_South Province_NC,South Province_NC,NC,1430,benoitnaturel,108369478064620.0
1877928105702400,-38.992889067739,-72.771649131447,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_sJ3fZbB2hKXvn8NSHV-KEr-CxJcYD20AFYcH2Laxy5AtXwlizk-dpSOYIFxdAMExhtR05IrQFZ0gKy1mqjPKnUTpXsygTgkGZ9YlXXk8-hF8k79N2hr8CCltC9k5CogsE1OdS-mKOnaNFsrXVog?ccb=10-5&oh=00_AfAhKDdFm9FfJe8dN9fT5FIUsN2eJpyM53UNrYhJKOldkA&oe=650EF905&_nc_sid=201bca,CL,3hKG3coAnZgzvSnSS4Zk4g,1444679490010,28,11,"(28, 11)",4,5.208479881,0,9,7,0.6008146222040376,Araucania,Provincia de Cautin,Pitrufquen,Pitrufquen_Provincia de Cautin_Araucania_CL,Provincia de Cautin_Araucania_CL,Araucania_CL,CL,6,tecnicomac,107208791512588.0
232512118676606,41.06774901929,39.341353548331,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-LK-bTu9i25PBydcLEo5qWIUjuY3iL0N9iVPvqfE22P24KNNCEhxYTnAmaUsIhxtx6W61wjj_5nI4jkSJvLaaRCFMeF8vwQkiEdcshLwXKcbezIzRJOjPUa7CqOosXNCbOotd9SVg3CXQmaQ48FyE?ccb=10-5&oh=00_AfCM2iXRLvIGZE5VWLiWMFSUJSUnBo_QDEYwav2dNUE-7g&oe=650F35BF&_nc_sid=201bca,TR,Fy7X11VjSCOmAxqrRVPU5w,1554009641828,60,71,"(60, 71)",11,5.040189266,0,0,0,0.0272305628922794,Trabzon,,Skefe,Skefe_NaN_Trabzon_TR,,Trabzon_TR,TR,7128,348601,104762245098304.0
1889577144534670,54.786040000444,31.878171999714,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-ymgT0H4mV7WNHoXw0YyYa5cD-g7Lqxyhb4TNIsGX6EkOqYeWlk0W-FS5sDuC7TxRL-pLRdaRuL4ZG-vU27mT_ffx44KCsH2vtsQz6e7W2J9hZGbWl8Q_WWgRjY5yW4LUqWl4XWQ3ghtlm10XZh9o?ccb=10-5&oh=00_AfCZwM6835TpT8OZ6nwzmDJThlSIChZuri1KUmqVEq_eZw&oe=650F5BC3&_nc_sid=201bca,RU,3t5guz1ld98govi93amc5r,1564056285000,58,81,"(58, 81)",4,2.896594048,0,26,7,0.999873779654775,Smolensk,,Smolensk,Smolensk_NaN_Smolensk_RU,,Smolensk_RU,RU,10647,daf,102475998663861.0
536145254214215,43.8160420046,-101.89973987567,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_Ai-o-YlV2iO3sP63cF_wFDkhA_8bP3UxS8LrzjY82DHhsSJkGLDTWjuOKrEt9_rmtTTRpNJpjnhMizO03236CPEIOTRdumHn9BNMJQYYO6GfXuo9enVHGoJTD_TbuSe7Df2xTSwEwmTTYDBx5Fg?ccb=10-5&oh=00_AfBnFmGnXbksh--PbwyuKoIzVsar6q62tbIp9DbdNBbebw&oe=650EEFA6&_nc_sid=201bca,US,aduakcd8i705orcvhg9orh,1434129083882,20,73,"(20, 73)",3,5.733500481,0,7,9,0.9999999999997964,South Dakota,Haakon County,Philip,Philip_Haakon County_South Dakota_US,Haakon County_South Dakota_US,South Dakota_US,US,3076,airfoof,108586718039045.0
2854772481443802,20.535471318399,56.907526065698,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An86dld92kV_o_JWWqEASZrg4fCR3o5HxFGjtMGxhEOav2uz58EZl7ATG64XhVLI-40Hdszt_NKB-FNjtcPAU5dW0lRwJOpOpbM5MGzbHU6xnjmxmPhGjVsTdWNYR94CyaQhuLscVqaytlidC6kG4w?ccb=10-5&oh=00_AfCz604i7Jll_MzYuxSGtz0oM5_ZoeKy3yQrIuAaLXZS5g&oe=650F2098&_nc_sid=201bca,OM,z9460q5u7txxgxcaygzhwi,1544763139116,65,55,"(65, 55)",9,5.511142254,0,4,12,0.7825579479142617,Al Wusta,,Hayma',Hayma'_NaN_Al Wusta_OM,,Al Wusta_OM,OM,6086,muhammedbinsaud,107361348167396.0
982415046039396,11.86085500701229,-6.977239819798748,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9KFDUOcENldYXT6jOC85YR3CUxo2E_PlSqFTV7aaWSga5sRmQ2Di6xtNvLpj_0yfS6TqpTotWSkVYqdn2a65oxQ1gmuXF_1lzi38NauLoyrY8wHpRKECreU7GEWpXMDxiWFV2_aRANK268raRfOA?ccb=10-5&oh=00_AfAgB2DY26dpycU7wEBknFwM_ikwm-_oBeZziRj4Xfluig&oe=650F75F5&_nc_sid=201bca,ML,oZScQ4eBPUKtsYFDkilum5,1671793126855,47,49,"(47, 49)",2,3.603172779,0,3,9,0.9999988745710756,Koulikoro,,Dioila,Dioila_NaN_Koulikoro_ML,,Koulikoro_ML,ML,786,idiawarai,109640077936579.0
1224569358397927,-20.329473785341545,-67.18692421342035,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-EMIsMdGjqxLaGlIra9LM4a_Lbq9BAPfG80Cqsc5n0eMBezDirDur4ixCCYLAcq3zUSms32J1hstJhe5ej18OgChgFWlAsuW_iBV-2vhvZrepSzhfbXjVT-oJVQTz1ytwnyCss1Rdtn3AmSQ0Peg?ccb=10-5&oh=00_AfBGMtOmPVLNCAZo7EEcmp6y0_2QE9tAy5OTyDs94E4ufg&oe=650F6464&_nc_sid=201bca,BO,ytoxgOHKsX4YAi3NbEIz7j,1664041096000,30,25,"(30, 25)",10,3.114021222,0,5,9,0.9994272873288462,Potosi,,Colchani,Colchani_NaN_Potosi_BO,,Potosi_BO,BO,338,jjiglesias,101484125431468.0
